Granite City (Saint Cloud) Duke of Wellington IPA 	American-Style India Pale Ale 	United States - Minnesota 	4416 	14½ 	2002-09-06
Flying Dog Snake Dog IPA 	American-Style India Pale Ale 	United States - Colorado 	4440 	14 	2002-09-21
Flying Dog Snake Dog IPA 	American-Style India Pale Ale 	United States - Colorado 	5590 	19 	2004-07-12
Corner Pub IPA 	American-Style India Pale Ale 	United States - Wisconsin 	4470 	18 	2002-10-23
Hereford and Hops (Wausau) India Pale Ale 	American-Style India Pale Ale 	United States - Wisconsin 	4490 	14½ 	2002-10-25
Trap Rock Kestrel IPA 	American-Style India Pale Ale 	United States - New Jersey 	4502 	17 	2002-10-28
Harvest Moon McCord's India Pale Ale 	American-Style India Pale Ale 	United States - New Jersey 	4509 	13½ 	2002-10-28
Moonlight Bombay by Boat IPA 	American-Style India Pale Ale 	United States - California 	785 	12½ 	1995-02-21
Moonlight Bombay by Boat IPA 	American-Style India Pale Ale 	United States - California 	2523 		1993-10-02
Dogfish Head 90 Minute IPA 	American-Style India Pale Ale 	United States - Delaware 	4529 	16 	2002-11-15
Bellows IPA 	American-Style India Pale Ale 	United States - Wisconsin 	4561 	13 	2002-12-14
Sierra Nevada Celebration Ale 2002 	American-Style India Pale Ale 	United States - California 	4571 	20 	2002-12-29
Sierra Nevada Celebration Ale 2002 	American-Style India Pale Ale 	United States - California 	4578 	18 	2002-12-31
Triumph (Princeton) Bengal Gold India Pale Ale 	American-Style India Pale Ale 	United States - New Jersey 	4619 	15 	2003-01-21
Chelsea Henry Hudson IPA 	American-Style India Pale Ale 	United States - New York 	4637 	18 	2003-01-22
Heartland (Union Square) Indiana Pale Ale 	American-Style India Pale Ale 	United States - New York 	4644 	14½ 	2003-01-22
Pizzeria Uno (Metuchen) Ike's India Pale Ale 	American-Style India Pale Ale 	United States - New Jersey 	4652 	17 	2003-01-22
Zea Z.P.A. India Pale Ale 	American-Style India Pale Ale 	United States - Louisiana 	4856 	18 	2003-05-07
Titletown (Dousman) Imperial IPA 	American-Style India Pale Ale 	United States - Wisconsin 	4940 	18 	2003-07-04
Titletown (Dousman) Imperial IPA 	American-Style India Pale Ale 	United States - Wisconsin 	4941 	17 	2003-07-04
Great Dane (Fitchburg) Potter's Run IPA 	American-Style India Pale Ale 	United States - Wisconsin 	5001 	16 	2003-08-09
Valkyrie Queen Victoria's Secret (discontinued) 	American-Style India Pale Ale 	United States - Wisconsin 	5015 	14½ 	2003-08-09
Tyranena Bitter Woman From Hell Extra IPA 	American-Style India Pale Ale 	United States - Wisconsin 	5018 	16 	2003-08-09
Glen Ellyn Evolutionary IPA 	American-Style India Pale Ale 	United States - Illinois 	5019 	14 	2003-08-09
New Holland Pub Mad Hatter IPA 	American-Style India Pale Ale 	United States - Michigan 	5025 	16 	2003-08-09
Founders Centennial IPA 	American-Style India Pale Ale 	United States - Michigan 	5058 	19 	2003-08-09
Sullivan's Sherwood Forest IPA 	American-Style India Pale Ale 	United States - Michigan 	5061 	14½ 	2003-08-09
Harbor City Full Tilt IPA 	American-Style India Pale Ale 	United States - Wisconsin 	5109 	16 	2003-09-12
Harbor City Full Tilt IPA 	American-Style India Pale Ale 	United States - Wisconsin 	7467 	11 	2008-10-13
Titletown (Dousman) Todd & Bill's Excellent IPA 	American-Style India Pale Ale 	United States - Wisconsin 	5138 	17½ 	2003-11-13
Diamond Knot IPA 	American-Style India Pale Ale 	United States - Washington 	5958 	16 	2006-04-11
Dogfish Head 60 Minute IPA 	American-Style India Pale Ale 	United States - Delaware 	5158 	16 	2003-12-22
Stone IPA 	American-Style India Pale Ale 	United States - California 	5839 	16½ 	2006-02-15
North Coast Acme California IPA 	American-Style India Pale Ale 	United States - California 	7096 	17 	2008-06-10
Sierra Nevada Celebration Ale 2003 	American-Style India Pale Ale 	United States - California 	5169 	19 	2003-12-25
Stone 7th Anniversary IPA 	American-Style India Pale Ale 	United States - California 	5179 	20 	2004-01-02
Diamond Knot Industrial IPA 	American-Style India Pale Ale 	United States - Washington 	5959 	17 	2006-04-11
Pizza Port (Carlsbad) Wipeout IPA 	American-Style India Pale Ale 	United States - California 	5295 	17½ 	2004-04-14
Lagunitas Maximus Ale 	American-Style India Pale Ale 	United States - California 	5543 	18½ 	2004-12-25
Tustin Old Town IPA 	American-Style India Pale Ale 	United States - California 	5490 	14 	2004-10-02
Lost Coast Indica India Pale Ale 	American-Style India Pale Ale 	United States - California 	5741 	16 	2005-08-11
Eel River Certified Organic India Pale Ale 	American-Style India Pale Ale 	United States - California 	6583 	16 	2007-07-10
Left Hand Warrior IPA 	American-Style India Pale Ale 	United States - Colorado 	6721 	20 	2007-12-06
Boulder MoJo India Pale Ale 	American-Style India Pale Ale 	United States - Colorado 	5866 	18 	2006-03-13
Siletz Paddle Me IPA 	American-Style India Pale Ale 	United States - Oregon 	5263 	17½ 	2004-04-11
Karl Strauss Brewery Gardens Star of India Pale Ale 	American-Style India Pale Ale 	United States - California 	5281 	16½ 	2004-04-13
Sports City India Pale Ale 	American-Style India Pale Ale 	United States - California 	5286 	16½ 	2004-04-13
Oggi's (Vista) Torrey Pines IPA 	American-Style India Pale Ale 	United States - California 	5301 	13 	2004-04-14
Oggi's (Vista) Ding Ding Double IPA 	American-Style India Pale Ale 	United States - California 	5303 	17 	2004-04-14
San Diego Friars IPA 	American-Style India Pale Ale 	United States - California 	5320 	16 	2004-04-14
Coronado Island Pale Ale 	American-Style India Pale Ale 	United States - California 	5334 	17 	2004-04-15
Beach House India Pale Ale 	American-Style India Pale Ale 	United States - California 	5343 	12½ 	2004-04-16
On Tap Hop Maniac IPA 	American-Style India Pale Ale 	United States - California 	5360 	17½ 	2004-04-17
On Tap Hop Maniac IPA 	American-Style India Pale Ale 	United States - California 	5362 	14½ 	2004-04-17
4th Street Eager Beaver IPA 	American-Style India Pale Ale 	United States - Oregon 	5436 	20 	2004-09-30
Fish Organic India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	5911 	17½ 	2006-04-10
Green Mill (Saint Paul) India Pale Ale 	American-Style India Pale Ale 	United States - Minnesota 	5405 	16 	2004-07-25
Barley John's Stockyard IPA 	American-Style India Pale Ale 	United States - Minnesota 	5420 	12 	2004-09-13
McCoy's Newcom's IPA 	American-Style India Pale Ale 	United States - Missouri 	9236 	16 	2013-07-22
Laurelwood Boss IPA 	American-Style India Pale Ale 	United States - Oregon 	7206 	16½ 	2008-07-23
Schooner's (Antioch) IPA 	American-Style India Pale Ale 	United States - California 	5494 	16 	2004-10-02
Cheshire Cat IPA 	American-Style India Pale Ale 	United States - Colorado 	5432 	18 	2004-09-30
Cheshire Cat IPA 	American-Style India Pale Ale 	United States - Colorado 	5435 	16 	2004-09-30
Montana Billings IPA 	American-Style India Pale Ale 	United States - Montana 	5465 	13½ 	2004-10-01
Iron Springs JC Flyer IPA 	American-Style India Pale Ale 	United States - California 	6465 	17 	2007-04-02
Terminal Gravity IPA 	American-Style India Pale Ale 	United States - Oregon 	5539 	19 	2004-12-24
Fitger's El Niño IPA 	American-Style India Pale Ale 	United States - Minnesota 	5564 	16 	2005-01-08
KettleHouse Double Haul IPA 	American-Style India Pale Ale 	United States - Montana 	7856 	16½ 	2009-07-29
Victory Hop Wallop 	American-Style India Pale Ale 	United States - Pennsylvania 	5576 	20 	2005-02-27
Bandana Kasota IPA 	American-Style India Pale Ale 	United States - Minnesota 	5606 	16 	2005-03-26
McKenzie (Glen Mills) East Kent IPA 	American-Style India Pale Ale 	United States - Pennsylvania 	5635 	16 	2005-04-12
Sly Fox (Royersford) Route 113 IPA 	American-Style India Pale Ale 	United States - Pennsylvania 	5654 	20 	2005-04-13
Sly Fox (Royersford) Anniversary IPA Glacier 	American-Style India Pale Ale 	United States - Pennsylvania 	5655 	16 	2005-04-13
Sly Fox (Royersford) Anniversary IPA Ahtanum 	American-Style India Pale Ale 	United States - Pennsylvania 	5656 	17 	2005-04-13
Independence IPA 	American-Style India Pale Ale 	United States - Pennsylvania 	5668 	16 	2005-04-14
Independence IPA 	American-Style India Pale Ale 	United States - Pennsylvania 	5669 	15 	2005-04-13
Elysian The Immortal IPA 	American-Style India Pale Ale 	United States - Washington 	5713 	18 	2005-06-12
Elysian The Immortal IPA 	American-Style India Pale Ale 	United States - Washington 	5990 	18 	2006-04-13
Elysian The Immortal IPA 	American-Style India Pale Ale 	United States - Washington 	6001 	16 	2006-04-13
Dick's IPA 	American-Style India Pale Ale 	United States - Washington 	5714 	17½ 	2005-06-12
Great Divide Titan IPA 	American-Style India Pale Ale 	United States - Colorado 	5725 	16½ 	2005-08-06
Speakeasy Big Daddy IPA 	American-Style India Pale Ale 	United States - California 	5726 	17 	2005-08-06
Skagit River Sculler's India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	5727 	16 	2005-08-06
Skagit River Sculler's India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	5936 	18 	2006-04-11
Hale's Mongoose IPA 	American-Style India Pale Ale 	United States - Washington 	5728 	15 	2005-08-06
Roots Woody Organic IPA 	American-Style India Pale Ale 	United States - Oregon 	6681 	20 	2007-11-03
Midnight Sun Sockeye Red IPA 	American-Style India Pale Ale 	United States - Alaska 	5743 	17 	2005-08-11
Golden Valley Chehalem Mountain IPA 	American-Style India Pale Ale 	United States - Oregon 	5744 	15 	2005-08-11
Rogue Brutal IPA (formerly Brutal Bitter) 	American-Style India Pale Ale 	United States - Oregon 	5765 	17 	2005-08-16
Livery McGilligan's IPA 	American-Style India Pale Ale 	United States - Michigan 	9088 	17 	2013-05-14
Dark Horse Crooked Tree IPA 	American-Style India Pale Ale 	United States - Michigan 	7872 	17 	2009-08-07
Piece Dysfunctonale 	American-Style India Pale Ale 	United States - Illinois 	9174 	16½ 	2013-06-10
Stone 9th Anniversary IPA 	American-Style India Pale Ale 	United States - California 	5784 	20 	2005-10-12
Black Diamond Jagged Edge India Pale Ale 	American-Style India Pale Ale 	United States - California 	8083 	16½ 	2009-12-19
Mikkeller Cascade Single Hop IPA 	American-Style India Pale Ale 	Denmark 	8276 	16½ 	2010-07-12
Mikkeller Chinook Single Hop IPA 	American-Style India Pale Ale 	Denmark 	8315 	16½ 	2010-10-11
Elysian BiFröst Winter Ale 	American-Style India Pale Ale 	United States - Washington 	5837 	20 	2006-02-14
Elysian BiFröst Winter Ale 	American-Style India Pale Ale 	United States - Washington 	5995 	16 	2006-04-13
Fish WinterFish Ale 	American-Style India Pale Ale 	United States - Washington 	5847 	16 	2006-02-19
Fish WinterFish Ale 	American-Style India Pale Ale 	United States - Washington 	5913 	20 	2006-04-10
Full Sail Wreck the Halls 2007 	American-Style India Pale Ale 	United States - Oregon 	7263 	17 	2008-08-20
Surly Furious Beer 	American-Style India Pale Ale 	United States - Minnesota 	6740 	16 	2007-12-14
Belhaven Belhaven Twisted Thistle IPA 	American-Style India Pale Ale 	United Kingdom - Scotland 	6296 	17 	2007-01-20
Deschutes Inversion IPA 	American-Style India Pale Ale 	United States - Oregon 	6294 	16 	2007-01-20
Pacific Rim Rat City IPA 	American-Style India Pale Ale 	United States - Washington 	5878 	18 	2006-04-09
Elliott Bay (West Seattle) IPA 	American-Style India Pale Ale 	United States - Washington 	5884 	17½ 	2006-04-09
Elliott Bay (West Seattle) Dry Hopped IPA 	American-Style India Pale Ale 	United States - Washington 	5887 	18½ 	2006-04-09
Pyramid Thunderhead IPA 	American-Style India Pale Ale 	United States - Washington 	5900 	17½ 	2006-04-09
Fish Hodgson's India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	5910 	20 	2006-04-10
Engine House #9 India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	5925 	17 	2006-04-10
Scuttlebutt Gale Force IPA 	American-Style India Pale Ale 	United States - Washington 	5948 	17 	2006-04-11
McMenamins (Mill Creek) India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	5962 	16 	2006-04-11
Twin Rivers IPA 	American-Style India Pale Ale 	United States - Washington 	5976 	16½ 	2006-04-11
Big Time Scarlet Fire IPA 	American-Style India Pale Ale 	United States - Washington 	6002 	17 	2006-04-14
Big Time Scarlet Fire IPA 	American-Style India Pale Ale 	United States - Washington 	6003 	17 	2006-04-14
Big Time Bhagwan's Best India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	6008 	16½ 	2006-04-14
Maritime Pacific Firkin IPA 	American-Style India Pale Ale 	United States - Washington 	6021 	16 	2006-04-14
Big Sky IPA 	American-Style India Pale Ale 	United States - Montana 	6293 	20 	2007-01-20
Lazy Boy India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	6887 	16 	2008-02-16
Dix IPA 	American-Style India Pale Ale 	Canada - British Columbia 	6064 	18 	2006-09-17
Yaletown Yippee IPA 	American-Style India Pale Ale 	Canada - British Columbia 	6075 	16 	2006-09-18
Central City India Pale Ale 	American-Style India Pale Ale 	Canada - British Columbia 	6107 	18 	2006-09-21
Great Divide Fresh Hop Pale Ale 	American-Style India Pale Ale 	United States - Colorado 	6297 	17 	2007-01-20
New Belgium 2° Below 	American-Style India Pale Ale 	United States - Colorado 	6301 	17 	2007-01-20
Sierra Nevada Celebration Ale 2006 	American-Style India Pale Ale 	United States - California 	6310 	16½ 	2007-02-03
Sierra Nevada Celebration Ale 2006 	American-Style India Pale Ale 	United States - California 	6314 	18 	2007-02-10
Bison Summit IPA 	American-Style India Pale Ale 	United States - California 	6864 	17 	2008-02-02
Rogue Imperial Younger's Special Bitter 	American-Style India Pale Ale 	United States - Oregon 	6747 	18 	2007-12-22
Little Apple Prairie Pale 	American-Style India Pale Ale 	United States - Kansas 	6389 	17 	2007-03-14
F.X. Matt Fiddler's Green IPA 	American-Style India Pale Ale 	United States - New York 	6571 	16½ 	2007-07-06
Faultline (Sunnyvale) India Pale Ale (IPA) 	American-Style India Pale Ale 	United States - California 	6414 	16 	2007-03-29
Faultline (Sunnyvale) India Pale Ale (IPA) 	American-Style India Pale Ale 	United States - California 	6418 	15½ 	2007-03-29
Jack's India Pale Ale 	American-Style India Pale Ale 	United States - California 	6434 	18½ 	2007-03-30
Pleasanton Train Wreck IPA 	American-Style India Pale Ale 	United States - California 	6441 	15½ 	2007-03-30
Seabright Blur IPA 	American-Style India Pale Ale 	United States - California 	6475 	16 	2007-04-03
Half Moon Bay Old Princeton Landing IPA 	American-Style India Pale Ale 	United States - California 	6485 	16 	2007-04-03
Green Flash West Coast IPA 	American-Style India Pale Ale 	United States - California 	8715 	18½ 	2012-01-20
Six Rivers IPA 	American-Style India Pale Ale 	United States - California 	8096 	15 	2009-12-24
Caldera IPA 	American-Style India Pale Ale 	United States - Oregon 	6888 	16 	2008-02-16
Granite City (Omaha) Duke IPA 	American-Style India Pale Ale 	United States - Nebraska 	6612 	16½ 	2007-07-19
Hale's O'Brien's Harvest Ale 	American-Style India Pale Ale 	United States - Washington 	6893 	15½ 	2008-02-18
Nøgne Ø India Pale Ale 	American-Style India Pale Ale 	Norway 	6889 	17 	2008-02-17
Mikkeller Stateside IPA 	American-Style India Pale Ale 	Denmark 	6885 	17 	2008-02-16
Nebraska (Papillion) India Pale Ale 	American-Style India Pale Ale 	United States - Nebraska 	6695 	18 	2007-11-17
Red Lodge Bent Nail IPA 	American-Style India Pale Ale 	United States - Montana 	6707 	16½ 	2007-11-21
Red Lodge Bent Nail IPA 	American-Style India Pale Ale 	United States - Montana 	8032 	16½ 	2009-11-24
Sierra Nevada Celebration Ale 2007 	American-Style India Pale Ale 	United States - California 	6725 	18 	2007-12-07
Sierra Nevada Harvest Ale 2007 	American-Style India Pale Ale 	United States - California 	6726 	18 	2007-12-07
Odell IPA 	American-Style India Pale Ale 	United States - Colorado 	6776 	20 	2007-12-31
Fort Collins Rocky Mountain IPA 	American-Style India Pale Ale 	United States - Colorado 	7081 	16 	2008-06-04
SanTan HopShock IPA 	American-Style India Pale Ale 	United States - Arizona 	9520 	15 	2015-05-18
Boulevard Double Wide I.P.A. 	American-Style India Pale Ale 	United States - Missouri 	6943 	20 	2008-03-16
Alaskan IPA 	American-Style India Pale Ale 	United States - Alaska 	7484 	16 	2008-10-20
Ninkasi Total Domination IPA 	American-Style India Pale Ale 	United States - Oregon 	7164 	18 	2008-07-11
Snoqualmie Falls Wildcat India Pale Ale 	American-Style India Pale Ale 	United States - Washington 	7170 	15½ 	2008-07-11
Lakefront IPA 	American-Style India Pale Ale 	United States - Wisconsin 	6997 	17 	2008-05-02
Sierra Nevada Torpedo Extra IPA 	American-Style India Pale Ale 	United States - California 	6999 	20 	2008-05-09
Sierra Nevada Southern Hemisphere Harvest Fresh Hop Ale 2008 	American-Style India Pale Ale 	United States - California 	7000 	19 	2008-05-09
Redhook Long Hammer IPA 	American-Style India Pale Ale 	United States - Washington 	7002 	16½ 	2008-05-10
København Pacific US IPA 	American-Style India Pale Ale 	Denmark 	7036 	16 	2008-05-20
Nørrebro Golden Spike IPA 	American-Style India Pale Ale 	Denmark 	7065 	17 	2008-05-23
Ohio O'Hoppy IPA 	American-Style India Pale Ale 	United States - Ohio 	7887 	18 	2009-08-08
Dieu du Ciel! Corne du Diable 	American-Style India Pale Ale 	Canada - Québec 	7161 	16 	2008-07-10
Laurelwood Green Elephant IPA 	American-Style India Pale Ale 	United States - Oregon 	7204 	19 	2008-07-23
Eugene City Track Town 200 Meter Ale 	American-Style India Pale Ale 	United States - Oregon 	7447 	17 	2008-10-09
Cigar City Jai Alai IPA 	American-Style India Pale Ale 	United States - Florida 	9578 	16½ 	2016-04-24
Red Eye Thrust 	American-Style India Pale Ale 	United States - Wisconsin 	7240 	17 	2008-08-09
M.T. Barrels I.P.A. 	American-Style India Pale Ale 	United States - Illinois 	7244 	18½ 	2008-08-09
Peter B's IPA 	American-Style India Pale Ale 	United States - California 	7416 	17 	2008-10-05
El Toro India Pale Ale 	American-Style India Pale Ale 	United States - California 	7426 	17 	2008-10-05
Santa Cruz Mountain India Pale Ale 	American-Style India Pale Ale 	United States - California 	7434 	16 	2008-10-06
Sierra Nevada Chico Estate Harvest Ale 	American-Style India Pale Ale 	United States - California 	7474 	17 	2008-10-15
Erie Misery Bay IPA 	American-Style India Pale Ale 	United States - Pennsylvania 	7490 	15½ 	2008-10-22
BluCreek Zen IPA 	American-Style India Pale Ale 	United States - Wisconsin 	7531 	13½ 	2008-11-05
Regenboog 't Smisje Plus India Pale Ale 	American-Style India Pale Ale 	Belgium - Oost-Vlaanderen 	7604 	16½ 	2008-12-12
Flying Dog Snake Dog IPA 	American-Style India Pale Ale 	United States - Maryland 	7543 	16 	2008-11-14
Rogue Yellow Snow IPA 	American-Style India Pale Ale 	United States - Oregon 	8329 	17 	2010-10-23
Brau Brothers Sheep Head Ale 	American-Style India Pale Ale 	United States - Minnesota 	7893 	16½ 	2009-08-26
Brau Brothers Sheep Head Ale 	American-Style India Pale Ale 	United States - Minnesota 	8954 	16 	2012-10-08
Upstream (Old Market) Flagship India Pale Ale 	American-Style India Pale Ale 	United States - Nebraska 	8439 	16½ 	2011-01-25
Boulevard Single-Wide IPA 	American-Style India Pale Ale 	United States - Missouri 	7706 	17½ 	2009-03-05
Thunderhead (Kearney) IPA 	American-Style India Pale Ale 	United States - Nebraska 	7711 	17 	2009-03-01
Ska Modus Hoperandi 	American-Style India Pale Ale 	United States - Colorado 	7717 	19 	2009-03-17
Mikkeller Simcoe Single Hop IPA 	American-Style India Pale Ale 	Denmark 	8094 	16½ 	2009-12-24
Mikkeller Warrior Single Hop IPA 	American-Style India Pale Ale 	Denmark 	8097 	16 	2009-12-25
Great Dane (Hilldale) Texas Speedbump IPA 	American-Style India Pale Ale 	United States - Wisconsin 	7866 	17 	2009-08-07
Avery duganA IPA 	American-Style India Pale Ale 	United States - Colorado 	8355 	17 	2010-11-18
Utah Brewers Cooperative Wasatch Winterfest 	American-Style India Pale Ale 	United States - Utah 	8362 	17 	2010-11-20
Abita Jockamo IPA 	American-Style India Pale Ale 	United States - Louisiana 	7919 	17 	2009-10-03
Mikkeller Nelson Sauvin Single Hop IPA 	American-Style India Pale Ale 	Denmark 	7946 	19 	2009-10-07
Peak IPA 	American-Style India Pale Ale 	United States - Maine 	8866 	14½ 	2012-06-05
Weyerbacher Hops Infusion 	American-Style India Pale Ale 	United States - Pennsylvania 	8127 	17 	2010-02-01
Lucky Bucket Stupefy IPA 	American-Style India Pale Ale 	United States - Nebraska 	8274 	17 	2010-06-30
New Belgium Ranger IPA 	American-Style India Pale Ale 	United States - Colorado 	8213 	17½ 	2010-04-30
Tyranena Scurvy 	American-Style India Pale Ale 	United States - Wisconsin 	8612 	17½ 	2011-08-10
Sierra Nevada Harvest Wet Hop Ale 2009 	American-Style India Pale Ale 	United States - California 	8176 	18½ 	2010-03-19
Left Hand 400 Pound Monkey 	American-Style India Pale Ale 	United States - Colorado 	8194 	15 	2010-04-01
Mikkeller Centennial Single Hop IPA 	American-Style India Pale Ale 	Denmark 	8365 	17½ 	2010-11-29
Mikkeller East Kent Golding Single Hop IPA 	American-Style India Pale Ale 	Denmark 	8280 	16 	2010-08-07
Mikkeller Nugget Single Hop IPA 	American-Style India Pale Ale 	Denmark 	8275 	17 	2010-07-12
Sierra Nevada Southern Hemisphere Harvest Fresh Hop Ale 2010 	American-Style India Pale Ale 	United States - California 	8226 	19 	2010-05-14
Amiata Contessa 	American-Style India Pale Ale 	Italy - Toscana 	8893 	14 	2012-07-16
Sierra Nevada Celebration Ale 2009 	American-Style India Pale Ale 	United States - California 	8246 	16 	2010-06-08
Breckenridge Lucky U IPA 	American-Style India Pale Ale 	United States - Colorado 	8272 	15½ 	2010-06-30
Empyrean Hop Ring 	American-Style India Pale Ale 	United States - Nebraska 	8278 	17 	2010-07-18
Empyrean Phoenix IPA 	American-Style India Pale Ale 	United States - Nebraska 	8295 	18½ 	2010-09-02
Sierra Nevada Celebration Ale 2010 	American-Style India Pale Ale 	United States - California 	8338 	17½ 	2010-11-04
Sierra Nevada Northern Hemisphere Harvest Ale 2010 	American-Style India Pale Ale 	United States - California 	8313 	17½ 	2010-10-10
Twisted Pine Hoppy Boy 	American-Style India Pale Ale 	United States - Colorado 	8412 	14½ 	2011-01-07
Maui Big Swell IPA 	American-Style India Pale Ale 	United States - Hawaii 	8495 	17 	2011-03-05
Upstream (Legacy) Flagship India Pale Ale 	American-Style India Pale Ale 	United States - Nebraska 	8486 	18½ 	2011-03-08
Crow Peak 11th Hour IPA 	American-Style India Pale Ale 	United States - South Dakota 	8666 	17½ 	2011-10-15
Galena Annabelle's IPA 	American-Style India Pale Ale 	United States - Illinois 	8535 	17½ 	2011-04-28
Potosi Snake Hollow IPA 	American-Style India Pale Ale 	United States - Wisconsin 	8559 	17½ 	2011-05-01
Upslope — Lee Hill IPA 	American-Style India Pale Ale 	United States - Colorado 	8621 	14 	2011-08-24
Big Bay Long Weekend India Pale Ale 	American-Style India Pale Ale 	United States - Wisconsin 	9299 	16 	2013-11-19
Madhouse Hopburst IPA 	American-Style India Pale Ale 	United States - Iowa 	8609 	16½ 	2011-07-30
Central Waters Glacial Trail IPA 	American-Style India Pale Ale 	United States - Wisconsin 	8613 	16 	2011-08-10
Fargo Wood Chipper 	American-Style India Pale Ale 	United States - North Dakota 	9319 	18 	2014-01-04
New Belgium Fresh Hop India Pale Ale 	American-Style India Pale Ale 	United States - Colorado 	8670 	19 	2011-11-12
Sierra Nevada Northern Hemisphere Harvest Ale 2011 	American-Style India Pale Ale 	United States - California 	8671 	18½ 	2011-11-21
Sierra Nevada Southern Hemisphere Harvest Ale 2011 	American-Style India Pale Ale 	United States - California 	8672 	16 	2011-11-21
Great River Big Cock IPA 	American-Style India Pale Ale 	United States - Iowa 	8675 	16½ 	2011-12-03
Shmaltz Hop Manna IPA 	American-Style India Pale Ale 	United States - New York 	8694 	14½ 	2012-01-05
Sierra Nevada Celebration Ale 2011 	American-Style India Pale Ale 	United States - California 	8704 	16½ 	2012-01-12
Deschutes Chainbreaker White IPA 	American-Style India Pale Ale 	United States - Oregon 	9284 	16 	2013-10-20
Rush River India Pale Ale 	American-Style India Pale Ale 	United States - Wisconsin 	8739 	16½ 	2012-03-05
Stone Arch No Pants Red IPA 	American-Style India Pale Ale 	United States - Wisconsin 	8765 	18 	2012-04-26
Titletown (Dousman) One Hop Wonder: Centennial 	American-Style India Pale Ale 	United States - Wisconsin 	8770 	18 	2012-04-28
Shmaltz Coney Island Sword Swallower IPA 	American-Style India Pale Ale 	United States - New York 	8795 	16 	2012-05-06
Empyrean Watch Man IPA 	American-Style India Pale Ale 	United States - Nebraska 	8810 	17 	2012-05-16
Rhinelander Boatswain American IPA 	American-Style India Pale Ale 	United States - Wisconsin 	8834 	16 	2012-06-15
Rhinelander Thumper IPA 	American-Style India Pale Ale 	United States - Wisconsin 	8863 	14½ 	2012-07-03
Toppling Goliath Golden Nugget IPA 	American-Style India Pale Ale 	United States - Iowa 	8882 	19 	2012-07-07
Toppling Goliath Naughty 90 Virgin Oaked IPA 	American-Style India Pale Ale 	United States - Iowa 	8883 	16 	2012-07-07
Summit Sága India Pale Ale 	American-Style India Pale Ale 	United States - Minnesota 	8888 	16½ 	2012-07-23
Hermitage Sorachi Ace 	American-Style India Pale Ale 	United States - California 	8929 	15 	2012-08-24
Hermitage Citra 	American-Style India Pale Ale 	United States - California 	8934 	16 	2012-08-26
Stevens Point Baraboo Lumberjack IPA 	American-Style India Pale Ale 	United States - Wisconsin 	8981 	16½ 	2012-11-30
Confluence Des Moines IPA 	American-Style India Pale Ale 	United States - Iowa 	9102 	16½ 	2013-05-18
Zipline NZ IPA 	American-Style India Pale Ale 	United States - Nebraska 	9001 	14½ 	2013-01-04
SweetWater IPA 	American-Style India Pale Ale 	United States - Georgia 	8997 	16½ 	2012-12-31
Riley's Wildcat 	American-Style India Pale Ale 	United States - California 	9227 	18½ 	2013-07-17
Lagunitas Sucks 	American-Style India Pale Ale 	United States - California 	9023 	18½ 	2013-02-28
Lagunitas Little Sumpin' Sumpin' Ale 	American-Style India Pale Ale 	United States - California 	9027 	16 	2013-03-04
Free State (Brewpub) Stormchaser IPA 	American-Style India Pale Ale 	United States - Kansas 	9133 	18 	2013-06-02
Livery SMaSH Cascade 	American-Style India Pale Ale 	United States - Michigan 	9090 	16 	2013-05-14
Livery SMaSH Summit 	American-Style India Pale Ale 	United States - Michigan 	9091 	15 	2013-05-14
Livery SMaSH Warrior 	American-Style India Pale Ale 	United States - Michigan 	9092 	16 	2013-05-14
Livery SMaSH Chinook 	American-Style India Pale Ale 	United States - Michigan 	9093 	16 	2013-05-14
Free State (Brewpub) Lovejoy IPA 	American-Style India Pale Ale 	United States - Kansas 	9127 	17 	2013-06-03
BuckleDown Belt & Suspenders 	American-Style India Pale Ale 	United States - Illinois 	9152 	16 	2013-06-08
Evil Twin Falco IPA 	American-Style India Pale Ale 	United States - New York 	9155 	16½ 	2013-06-08
Sierra Nevada Southern Hemisphere Harvest Fresh Hop Ale 2013 	American-Style India Pale Ale 	United States - California 	9158 	15 	2013-06-08
Piece Beer In Progress 	American-Style India Pale Ale 	United States - Illinois 	9176 	16 	2013-06-10
Half Acre Space 	American-Style India Pale Ale 	United States - Illinois 	9192 	16½ 	2013-06-11
Big Wood Bark Bite IPA 	American-Style India Pale Ale 	United States - Minnesota 	9599 	15½ 	2016-06-11
Empyrean Simcoe IPA 	American-Style India Pale Ale 	United States - Nebraska 	9219 	20 	2013-07-05
Milwaukee Hop Happy 	American-Style India Pale Ale 	United States - Wisconsin 	9230 	16 	2013-07-17
Empyrean Domino Effect Transitional Ale 	American-Style India Pale Ale 	United States - Nebraska 	9264 	15½ 	2013-09-20
Infusion (Benson) Second Base IPA 	American-Style India Pale Ale 	United States - Nebraska 	9268 	16 	2013-10-03
Sierra Nevada Flipside Red IPA 	American-Style India Pale Ale 	United States - California 	9279 	19½ 	2013-10-05
